ID_CAMPANHA,LIBERAR_GRADE_WEB,PRODUTO,COR_PRODUTO,ESTOQUE,ES1,ES2,ES3,ES4,ES5,ES6,ES7,ES8,ES9,ES10,ES11,ES12,ES13,ES14,ES15,ES16,R_PRODUTO,R_ESTOQUE,R_ES1,R_ES2,R_ES3,R_ES4,R_ES5,R_ES6,R_ES7,R_ES8,R_ES9,R_ES10,R_ES11,R_ES12,R_ES13,R_ES14,R_ES15,R_ES16,status
99,0,379282,59460,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379318,07546,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379330,59489,75,14,25,17,11,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379331,07722,141,31,53,28,19,10,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379332,07742,114,25,43,23,15,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379335,07448,69,15,26,14,9,5,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379337,0206,119,26,45,24,16,8,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379361,0011,19,4,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379361,0024,21,4,8,4,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379362,0011,18,4,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379362,0024,23,5,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379368,59592,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379371,59503,9,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379435,59557,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379439,59474,56,13,22,12,6,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379884,59611,23,4,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379893,59614,43,8,15,10,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379918,59473,18,4,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379921,59555,43,8,15,10,6,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,379948,59564,48,9,17,11,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,380001,61672,39,8,15,8,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,380002,61672,40,8,15,9,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,380045,59612,37,7,13,9,5,3,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,380102,07448,23,5,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,380102,07742,29,6,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,380117,2276,33,6,12,8,5,2,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
99,0,385659,07448,54,12,20,11,7,4,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,PENDENTE_INSERT
