ID_CAMPANHA,LIBERAR_GRADE_WEB,PRODUTO,COR_PRODUTO,ESTOQUE,ES1,ES2,ES3,ES4,ES5,ES6,ES7,ES8,ES9,ES10,ES11,ES12,ES13,ES14,ES15,ES16,R_ESTOQUE,R_ES1,R_ES2,R_ES3,R_ES4,R_ES5,R_ES6,R_ES7,R_ES8,R_ES9,R_ES10,R_ES11,R_ES12,R_ES13,R_ES14,R_ES15,R_ES16,status
54,0,375049      ,59576       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,8,14,10,6,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375050      ,59576       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375052      ,59576       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,4,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375053      ,0109        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,2,5,6,5,2,2,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375075      ,0024        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,9,16,9,6,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375213      ,59500       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,21,33,22,15,10,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375214      ,07852       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375217      ,07546       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375224      ,59489       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375227      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,27,46,25,16,9,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375233      ,7122        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375237      ,05052       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375242      ,07488       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375244      ,07836       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375247      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132,29,49,27,18,9,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375248      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375253      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,28,48,26,17,9,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375254      ,1566        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375257      ,07039       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,9,6,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375260      ,07039       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375273      ,07722       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375275      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375276      ,8391        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375277      ,59566       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,14,23,15,11,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375278      ,11056       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375279      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375284      ,07891       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,18,31,17,11,6,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375287      ,07546       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,22,37,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375290      ,07488       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70,14,23,15,11,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375291      ,07820       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13,22,12,8,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375305      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375354      ,0024        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375364      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375379      ,59499       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375389      ,11092       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15,26,14,9,5,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375396      ,03328       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,5,8,9,6,3,2,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375399      ,0105        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,14,26,28,18,8,5,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375404      ,0101        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,13,20,7,6,5,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375470      ,0013        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,4,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375470      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,5,10,7,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375524      ,0105        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,5,11,15,11,6,4,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375536      ,60572       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375541      ,60575       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375544      ,60578       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,6,4,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375553      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,3,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375568      ,0109        ,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,51,13,20,7,6,5,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375676      ,60556       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,8,5,3,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375677      ,60556       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,9,5,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375699      ,59547       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,12,8,4,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375711      ,59557       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,5,9,6,4,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375712      ,59533       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,9,7,4,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375728      ,59534       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,10,7,4,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375729      ,59459       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375731      ,59558       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,7,11,8,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375736      ,59548       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,5,8,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375738      ,59476       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,2,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375742      ,59497       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375747      ,55390       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375749      ,59612       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375838      ,59599       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130,27,42,28,20,13,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,375851      ,0101        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,5,10,11,7,3,2,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,376106      ,59608       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,376128      ,59473       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,14,8,5,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,376236      ,0013        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,13,9,6,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,376236      ,07448       ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,9,14,10,6,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,376635      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,13,22,12,8,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,376637      ,10071       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15,26,14,9,5,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378010      ,59559       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378106      ,0105        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,12,23,24,16,7,5,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378109      ,0003        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,4,9,10,7,3,2,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378112      ,0109        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,8,14,15,10,5,3,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378122      ,55452       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378143      ,59533       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,11,8,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378169      ,59566       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,3,6,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378170      ,59566       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,5,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378364      ,05024       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,5,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378364      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66,17,25,13,7,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378400      ,07742       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,8,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378401      ,07742       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,7,4,2,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378917      ,02542       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,10,5,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378930      ,2276        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,6,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,378962      ,0026        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,3,4,3,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379024      ,0101        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,98,9,21,29,21,11,7,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379040      ,0101        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,14,26,28,18,8,5,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379122      ,59479       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,7,13,9,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379139      ,59600       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,4,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379160      ,04338       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,5,11,7,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379278      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379280      ,59494       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,6,10,7,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379282      ,59460       ,23,5,7,6,3,2,0,0,0,0,0,0,0,0,0,0,0,24,5,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379318      ,07546       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,22,38,20,13,7,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379330      ,59489       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75,14,25,17,11,8,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379331      ,07722       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141,31,53,28,19,10,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379332      ,07742       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114,25,43,23,15,8,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379335      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,15,26,14,9,5,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379337      ,0206        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119,26,45,24,16,8,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379361      ,0011        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,4,7,4,3,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379361      ,0024        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,4,8,4,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379362      ,0011        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,6,4,3,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379362      ,0024        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,8,5,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379368      ,59592       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379371      ,59503       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379435      ,59557       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,5,9,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379439      ,59474       ,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,56,13,22,12,6,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379884      ,59611       ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23,4,8,6,3,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379893      ,59614       ,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,43,8,15,10,6,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379918      ,59473       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,4,7,4,2,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379921      ,59555       ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,8,15,10,6,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,379948      ,59564       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,9,17,11,7,4,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,380001      ,61672       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,8,15,8,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,380002      ,61672       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,8,15,9,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,380045      ,59612       ,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,37,7,13,9,5,3,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,380102      ,07448       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,5,9,5,3,1,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,380102      ,07742       ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,6,11,6,4,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,380117      ,2276        ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,6,12,8,5,2,0,0,0,0,0,0,0,0,0,0,0,PENDENTE_UPDATE
54,0,385659      ,07448       ,54,12,20,11,7,4,0,0,0,0,0,0,0,0,0,0,0,54,12,20,11,7,4,0,0,0,0,0,0,0,0,0,0,0,INTEGRADO_JA_ESTAVA_OK
